"plan_name","fy","state","fund","arr","gov_type","NetPensionLiability","consultant","mva","ava","return","NoFeeData","group_fees","group_id","feeprop","EQTotal_Fee","FITotal_Fee","RETotal_Fee","AltMiscTotal_Fee","PETotal_Fee","HFTotal_Fee","COMDTotal_Fee","expense_AdminExpenses","CashTotal_Fee","OtherTotal_Fee","total_fees"
"Denver Employees",2007,"CO",0.9821,0.08,2,0,"Callan",2040171.8,1950010,0.112,0,0,0,0,4498,1082,2506,0,0,881,0,-2469.185,0,0,0
"Denver Employees",2008,"CO",0.9185,0.08,2,0,"Summit",1455545.1,1924990,-0.2531,0,0,0,0,3903,1095,2418,0,0,1005,0,-2839.82,0,0,0
"Denver Employees",2009,"CO",0.8839,0.08,2,0,"Summit",1585360,1923560,0.1368,0,0,0,0,3110,970,1699,0,0,934,0,-2558.311,0,0,0
"Denver Employees",2010,"CO",0.8504,0.08,2,0,"Summit",1725680,1942870,0.1436,0,0,0,0,3372,615,1572,0,0,939,0,-2555.677,0,0,0
"Denver Employees",2011,"CO",0.8158,0.08,2,0,"Summit",1649157,1946840,-0.0043,0,0,0,0,3700,437,1827,0,0,1870,0,-2883.909,0,0,0
"Denver Employees",2012,"CO",0.7636,0.08,2,0,"Summit",1781633.4,1980200,0.1309,0,0,0,0,5088,294,1988,0,0,2522,0,-3334.741,0,0,0
"Denver Employees",2013,"CO",0.7641,0.08,2,0,"Summit",2030538.6,2062320,0.1821,0,0,0,0,5163,654,1795,0,0,4723,0,-3597.603,0,0,0
"Denver Employees",2014,"CO",0.7368,0.08,2,875854.81,"Summit",2055272.5,2132020,0.0533,0,0,0,0,5427,1742,1609,0,0,5296,0,-3638.296,0,0,0
"Denver Employees",2015,"CO",0.7221,0.0775,2,1179292.1,"Summit",1945673.4,2168750,-0.0188,0,0,0,0,5193,2120,1863,0,0,5356,0,-3785.416,0,0,0
"Denver Employees",2016,"CO",0.7101,0.0775,2,1219407.8,"Summit",2011665.4,2207270,0.0775,0,0,0,0,4989,2150,1932,0,0,5265,0,-3742.451,0,0,0
"Denver Employees",2017,"CO",0.6767,0.075,2,1172784.4,"Summit",2225426.5,2272600,0.1502,0,0,0,0,4862,1853,1798,0,0,5406,0,-3899.901,0,0,0
"Denver Employees",2018,"CO",0.622,0.075,2,1508650.6,"Meketa",2062677.5,2255412,-0.024,NA,NA,NA,1,0,0,0,0,0,0,0,-4016.288,0,0,0
"Denver Employees",2019,"CO",0.617,0.075,2,1455137.9,"Meketa",2258481.5,2300324,0.126,NA,NA,NA,1,0,0,0,0,0,0,0,-4123.494,0,0,0
"Denver Employees",2020,"CO",0.603,0.0725,2,1556546.5,"Meketa",2366684.8,2378772,0.057,NA,NA,NA,1,0,0,0,0,0,0,0,-4465.837,0,0,0
"Denver Employees",2021,"CO",0.618,0.0725,2,1357667.8,"Meketa",2665046,2480031,0.171,NA,NA,NA,1,0,0,0,0,0,0,0,-4657.946,0,0,0
"Denver Employees",2022,"CO",0.597,0.07,2,1732073.3,"Meketa",2325291,2508204,-0.085,NA,NA,NA,1,0,0,0,0,0,0,0,-4657.712,0,0,0
"Denver Schools",2001,"CO",0.97,0.0875,5,0,"Hewitt Ennis Knupp",2347071,2462548,0.0017,NA,NA,NA,1,0,0,0,0,0,0,0,-2075.416,0,0,0
"Denver Schools",2002,"CO",0.91,0.0875,5,0,"Hewitt Ennis Knupp",2069079.1,2465049,-0.0515,NA,NA,NA,1,0,0,0,0,0,0,0,-2301.329,0,0,0
"Denver Schools",2003,"CO",0.906,0.0875,5,0,"Hewitt Ennis Knupp",2403545,2531746,0.2308,NA,NA,NA,1,0,0,0,0,0,0,0,-3233.847,0,0,0
"Denver Schools",2004,"CO",0.882,0.085,5,0,"Hewitt Ennis Knupp",2555931.3,2611524,0.1271,NA,NA,NA,1,0,0,0,0,0,0,0,-3568.221,0,0,0
"Denver Schools",2005,"CO",0.879,0.085,5,0,"Hewitt Ennis Knupp",2667850.8,2693686,0.1064,0,0,0,0,6968,1134,0,0,0,0,0,-3429.572,0,1089,0
"Denver Schools",2006,"CO",0.883,0.085,5,0,"Callan",2854304.3,2854304,0.1261,0,0,0,0,7459,1201,0,0,0,0,0,-3345.367,0,1398,0
"Denver Schools",2007,"CO",0.877,0.085,5,0,"Callan",3006971.3,2968794,0.1007,0,0,0,0,8291,1309,0,0,0,0,0,-3412.933,0,1915,0
"Denver Schools",2008,"CO",0.843,0.085,5,0,"Callan",2453576.8,2944292,-0.2431,0,0,0,0,7236,1000,4577,0,0,0,0,-3496.53,0,0,0
"Denver Schools",2009,"CO",0.883,0.08,5,0,"Callan",2746175.8,2917927,0.1993,0,0,0,0,6593,1128,2922,0,0,0,0,-4998.505,0,0,0
"Denver Schools",2010,"CO",0.889,0.08,5,0,"Hewitt Ennis Knupp",2940926,2961720,0.14,0,1,13,0.076540753,19732,2341,55593,0,55459,5624,0,-2944,0,0,10619.952937997
"Denver Schools",2011,"CO",0.815,0.08,5,0,"Hewitt Ennis Knupp",2820071,2804706,0.019,0,1,13,0.076313868,23298,2216,45274,0,47819,5684,0,-1914,267,0,9505.502770344
"Denver Schools",2012,"CO",0.84,0.08,5,0,"Hewitt Ennis Knupp",2996078,2936695,0.129,0,1,13,0.075494386,30038,2392,44820,0,46878,6564,0,-1919,316,0,9890.368521088
"Denver Schools",2013,"CO",0.812,0.075,5,0,"Hewitt Ennis Knupp",3272439,3075895,0.156,0,1,13,0.075011268,37742,2624,34270,0,45727,7159,0,-2240,390,0,9594.841312416
"Denver Schools",2014,"CO",0.826,0.075,5,624570,"Aon Hewitt",3263791,3151456,0.057,0,1,13,0.074431069,39202,3790,41859,0,50078,6736,0,-2377,410,0,10574.794128175
"Denver Schools",2015,"CO",0.821,0.075,5,813535,"Aon Hewitt",3107329,3207327,0.015,0,1,13,0.07345397,34650,5034,48695,0,48304,8086,0,-2599,461,0,10667.7200631
"Denver Schools",2016,"CO",0.759,0.0725,5,1095472,"Aon Hewitt",3125977,3220935,0.073,0,1,13,0.072464943,30694,4488,46104,0,50760,9353,0,-2754,512,0,10283.572526073
"Denver Schools",2017,"CO",0.797,0.0725,5,896510,"Aon Hewitt",3478040,3257770,0.181,0,1,13,0.071724452,31800,4806,43911,0,54878,15836,0,-2857,427,0,10877.586941416
"Denver Schools",2018,"CO",0.768,0.0725,5,1022901,"Aon Hewitt",3184442,3261338,-0.035,NA,NA,NA,1,0,0,0,0,0,0,0,-2919,0,0,0
"Denver Schools",2019,"CO",0.8,0.0725,5,658844,"Aon Hewitt",3656426,3410264,0.203,NA,NA,NA,1,0,0,0,0,0,0,0,-2713,0,0,0
"Denver Schools",2020,"CO",0.812,0.0725,5,432182,"Aon Hewitt",4107578,3682072,0.174,NA,NA,NA,1,0,0,0,0,0,0,0,-2667,0,0,0
"Denver Schools",2021,"CO",0.869,0.0725,5,5971,"Aon Hewitt",4633727,4029095.3,0.161,NA,NA,NA,1,0,0,0,0,0,0,0,-2829,0,0,0
"Denver Schools",2022,"CO",0.903,0.0725,5,867729,"Aon Hewitt",3935428,4313602,-0.134,NA,NA,NA,1,0,0,0,0,0,0,0,-3133,0,0,0
"Duluth Teachers",2001,"MN",1.0762,0.085,5,0,"Jeffrey Slocum & Associates",266702.97,273618,-0.082,NA,NA,NA,1,0,0,0,0,0,0,0,-419.807,0,0,0
"Duluth Teachers",2002,"MN",1.0039,0.085,5,0,"Jeffrey Slocum & Associates",234368.92,280515,-0.083,NA,NA,NA,1,0,0,0,0,0,0,0,-447.584,0,0,0
"Duluth Teachers",2003,"MN",0.9566,0.085,5,0,"Jeffrey Slocum & Associates",231247.69,278467,0.037,NA,NA,NA,1,0,0,0,0,0,0,0,-444.81,0,0,0
"Duluth Teachers",2004,"MN",0.9179,0.085,5,0,"Jeffrey Slocum & Associates",258831.52,276949,0.179,NA,NA,NA,1,0,0,0,0,0,0,0,-448.704,0,0,0
"Duluth Teachers",2005,"MN",0.8635,0.085,5,0,"Jeffrey Slocum & Associates",267383.56,268481,0.087,1,0,0,0,0,0,0,0,0,0,0,-436.507,0,0,0
"Duluth Teachers",2006,"MN",0.8408,0.085,5,0,"Jeffrey Slocum & Associates",281950.19,270926,0.11,1,0,0,0,0,0,0,0,0,0,0,-424.84,0,0,0
"Duluth Teachers",2007,"MN",0.8677,0.085,5,0,"Jeffrey Slocum & Associates",318973.53,288264.75,0.192,1,0,0,0,0,0,0,0,0,0,0,-456.987,0,0,0
"Duluth Teachers",2008,"MN",0.821,0.085,5,0,"Jeffrey Slocum & Associates",271616.84,298067.09,-0.106,1,0,0,0,0,0,0,0,0,0,0,-487.944,0,0,0
"Duluth Teachers",2009,"MN",0.7655,0.085,5,0,"Jeffrey Slocum & Associates",179933.2,279255.56,-0.269,1,0,0,0,0,0,0,0,0,0,0,-505.164,0,0,0
"Duluth Teachers",2010,"MN",0.8166,0.085,5,0,"Jeffrey Slocum & Associates",192402.55,255308.91,0.17,1,0,0,0,0,0,0,0,0,0,0,-505.672,0,0,0
"Duluth Teachers",2011,"MN",0.7322,0.085,5,0,"Jeffrey Slocum & Associates",213368,235071.97,0.217,1,0,0,0,0,0,0,0,0,0,0,-497.009,0,0,0
"Duluth Teachers",2012,"MN",0.634,0.08,5,0,"Jeffrey Slocum & Associates",194552.94,206833.42,-0.002,1,0,0,0,0,0,0,0,0,0,0,-628.923,0,0,0
"Duluth Teachers",2013,"MN",0.5399,0.08,5,0,"Jeffrey Slocum & Associates",205300.55,190116.72,0.167,1,0,0,0,0,0,0,0,0,0,0,-537.013,0,0,0
"Duluth Teachers",2014,"MN",0.5691,0.08,5,256917.88,"Jeffrey Slocum & Associates",226071.06,202874.58,0.183,1,0,0,0,0,0,0,0,0,0,0,-661.653,0,0,0
"Duluth Teachers",2015,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Duluth Teachers",2016,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Duluth Teachers",2017,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Duluth Teachers",2018,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Duluth Teachers",2019,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Duluth Teachers",2020,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Duluth Teachers",2021,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Duluth Teachers",2022,"MN",0,0,5,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Fairfax County Schools",2001,"VA",1.03,0.075,5,0,"",1488764.6,1599219,-0.003,NA,NA,NA,1,0,0,0,0,0,0,0,-3759.617,0,0,0
"Fairfax County Schools",2002,"VA",0.9563,0.075,5,0,"Mercer",1369372.9,1619889,-0.044,NA,NA,NA,1,0,0,0,0,0,0,0,-3190.667,0,0,0
"Fairfax County Schools",2003,"VA",0.9013,0.075,5,0,"Mercer",1349792.3,1597459,0.031,NA,NA,NA,1,0,0,0,0,0,0,0,-2867.018,0,0,0
"Fairfax County Schools",2004,"VA",0.90324,0.075,5,0,"Mercer",1528120.1,1674606,0.18,NA,NA,NA,1,0,0,0,0,0,0,0,-2918.778,0,0,0
"Fairfax County Schools",2005,"VA",0.8489,0.075,5,0,"Mercer",1647713.1,1643020,0.117,1,0,0,0,0,0,0,0,0,0,0,-3110.563,0,0,0
"Fairfax County Schools",2006,"VA",0.8494,0.075,5,0,"Mercer",1766534.9,1718399,0.109,0,0,0,0,4508,928,1080,0,0,0,0,-3289.518,0,96,0
"Fairfax County Schools",2007,"VA",0.8639,0.075,5,0,"NEPC",2015738.1,1818930,0.177,0,0,0,0,3705,1019,1382,0,0,0,0,-3718.761,0,0,0
"Fairfax County Schools",2008,"VA",0.8802,0.075,5,0,"NEPC",1858572,1924886,-0.044,0,0,0,0,3508,1060,1438,0,0,1339,0,-4631.844,0,0,0
"Fairfax County Schools",2009,"VA",0.7688,0.075,5,0,"NEPC",1441434.4,1733946,-0.192,0,0,0,0,2558,995,975,0,0,2044,0,-3898.62,0,0,0
"Fairfax County Schools",2010,"VA",0.7563,0.075,5,0,"NEPC",1607663.4,1769540,0.171,0,0,0,0,2597,1048,807,0,0,2131,0,-4663.896,0,0,0
"Fairfax County Schools",2011,"VA",0.7645,0.075,5,0,"NEPC",1886968.1,1822603,0.221,0,0,0,0,2988,1061,1134,0,83,2993,0,-3344.333,0,0,0
"Fairfax County Schools",2012,"VA",0.7556,0.075,5,0,"NEPC",1827768.4,1866952,0.004,0,0,0,0,2635,1041,1243,0,687,3749,0,-3574.923,0,0,0
"Fairfax County Schools",2013,"VA",0.7542,0.075,5,0,"NEPC",1956772.9,1935292,0.112,0,0,0,0,3197,1413,1296,0,616,3756,0,-3588.414,0,0,0
"Fairfax County Schools",2014,"VA",0.767,0.075,5,492761.44,"NEPC",2204927.3,2029005,0.162,0,0,0,0,3658,1425,1425,0,889,3875,0,-3629.32,0,0,0
"Fairfax County Schools",2015,"VA",0.777,0.075,5,609503.38,"NEPC",2179724,2123910,0.02,0,0,0,0,3742,1967,1529,0,1133,4184,0,-3751.825,0,0,0
"Fairfax County Schools",2016,"VA",0.76,0.075,5,829513.06,"NEPC",2107587.8,2188037,-0.003,0,0,0,0,3648,2116,1625,0,1290,3354,0,-4004.882,0,0,0
"Fairfax County Schools",2017,"VA",0.752,0.0725,5,790027.69,"NEPC",2304281.8,2279741,0.123,0,0,0,0,3670,2114,1622,0,1268,3362,0,-4059.408,0,0,0
"Fairfax County Schools",2018,"VA",0.757,0.0725,5,792156.38,"NEPC",2446280,2398668,0.081,NA,NA,NA,1,0,0,0,0,0,0,0,-4300.927,0,0,0
"Fairfax County Schools",2019,"VA",0.74,0.0725,5,884899.44,"NEPC",2521441.5,2466004,0.047,NA,NA,NA,1,0,0,0,0,0,0,0,-4262,0,0,0
"Fairfax County Schools",2020,"VA",0.745,0.0725,5,950573.06,"NEPC",2593383.3,2582582,0.047,NA,NA,NA,1,0,0,0,0,0,0,0,-4381.191,0,0,0
"Fairfax County Schools",2021,"VA",0.766,0.0725,5,438056.41,"NEPC",3272151,2786297.5,0.268,NA,NA,NA,1,0,0,0,0,0,0,0,-4423.439,0,0,0
"Fairfax County Schools",2022,"VA",0.78,0.07,5,1002078.1,"NEPC",2997910,3058883,-0.087,NA,NA,NA,1,0,0,0,0,0,0,0,-4155.162,0,0,0
"Florida RS",2001,"FL",1.1793,0.08,0,0,"",97279088,95517952,-0.076,NA,NA,NA,1,0,0,0,0,0,0,0,-18047.025,0,0,0
"Florida RS",2002,"FL",1.1496,0.08,0,0,"",88141992,99405680,-0.0807,NA,NA,NA,1,0,0,0,0,0,0,0,-14918.054,0,0,0
"Florida RS",2003,"FL",1.1418,0.08,0,0,"",88348992,101906720,0.0285,NA,NA,NA,1,0,0,0,0,0,0,0,-14511.208,0,0,0
"Florida RS",2004,"FL",1.121,0.0775,0,0,"",100933576,106707424,0.1665,NA,NA,NA,1,0,0,0,0,0,0,0,-14301.357,0,0,0
"Florida RS",2005,"FL",1.0733,0.0775,0,0,"",108206440,111539880,0.1018,0,0,0,0,87778,10878,24999,0,0,41725,0,-15295.934,0,0,0
"Florida RS",2006,"FL",1.0557,0.0775,0,0,"",116340048,117159616,0.1056,0,0,0,0,97208,10908,27189,0,0,47714,0,-14564.394,0,0,0
"Florida RS",2007,"FL",1.0565,0.0775,0,0,"",134315248,125584704,0.1807,0,0,0,0,95810,11721,31273,0,51102,16149,0,-16141.474,0,0,0
"Florida RS",2008,"FL",1.0535,0.0775,0,0,"",124466800,130720544,-0.0442,0,0,0,0,96652,21510,52114,0,59885,19958,0,-15636.029,13,0,0
"Florida RS",2009,"FL",0.8788,0.0775,0,0,"Ennis Knupp",96503160,118764688,-0.1903,0,0,0,0,74736,26383,53069,0,75686,35327,0,-15825.118,75,0,0
"Florida RS",2010,"FL",0.8799,0.0775,0,0,"Ennis Knupp",107179992,120929664,0.1403,0,0,0,0,92268,26679,46200,0,80530,39584,0,-16639.631,75,0,0
"Florida RS",2011,"FL",0.8693,0.0775,0,0,"Hewitt Ennis Knupp",126579720,126078056,0.2209,0,0,0,0,126750,12591,50034,0,84986,46950,0,-16098.048,88,0,0
"Florida RS",2012,"FL",0.8638,0.0775,0,0,"Hewitt Ennis Knupp",119981464,127891784,0.0029,0,0,0,0,123955,7970,58888,0,92103,62399,0,-15556.281,0,0,0
"Florida RS",2013,"FL",0.8544,0.0775,0,0,"Hewitt Ennis Knupp",129672088,131680616,0.1312,0,0,0,0,130407,14416,59363,0,101097,90193,0,-15584.25,0,0,0
"Florida RS",2014,"FL",0.86567,0.0765,0,6101470.5,"Hewitt Ennis Knupp",150014288,138621200,0.174,0,0,0,0,177701,11398,69942,0,124894,115312,0,-18351.883,0,0,0
"Florida RS",2015,"FL",0.865,0.0765,0,12916341,"Aon Hewitt",148454400,143195536,0.0367,0,0,0,0,174338,8846,73567,0,127915,128492,0,-18073.979,0,0,0
"Florida RS",2016,"FL",0.854,0.076,0,25250078,"Aon Hewitt",141780928,145451616,0.0054,0,0,0,0,161991,7894,79253,0,138438,149238,0,-18507.24,0,0,0
"Florida RS",2017,"FL",0.843,0.075,0,29579330,"Aon Hewitt",154053264,150593248,0.1377,0,0,0,0,160838,7247,81541,0,136210,159774,0,-18340.258,0,0,0
"Florida RS",2018,"FL",0.839,0.074,0,30120518,"Aon Hewitt",161196880,156104352,0.0898,NA,NA,NA,1,0,0,0,0,0,0,0,-20177.535,0,0,0
"Florida RS",2019,"FL",0.826,0.072,0,34438608,"Aon Hewitt",163573728,161004528,0.0626,NA,NA,NA,1,0,0,0,0,0,0,0,-19580.484,0,0,0
"Florida RS",2020,"FL",0.82038,0.07,0,43341472,"Aon Hewitt",161568272,164302512,0.0308,NA,NA,NA,1,0,0,0,0,0,0,0,-21556.014,0,0,0
"Florida RS",2021,"FL",0.8343,0.068,0,7553863.5,"Aon Hewitt",202082176,174898448,0.2946,NA,NA,NA,1,0,0,0,0,0,0,0,-21740.598,0,0,0
"Florida RS",2022,"FL",0.82406,0.067,0,37208036,"Aon Hewitt",180226400,179178896,-0.0627,NA,NA,NA,1,0,0,0,0,0,0,0,-22494.57,0,0,0
"Georgia ERS",2001,"GA",1.017,0.07,0,0,"",12343625,11750624,-0.06019,NA,NA,NA,1,0,0,0,0,0,0,0,-6950,0,0,0
"Georgia ERS",2002,"GA",1.011,0.07,0,0,"",11558373,12124414,-0.04,NA,NA,NA,1,0,0,0,0,0,0,0,-7971,0,0,0
"Georgia ERS",2003,"GA",1.005,0.0725,0,0,"",11697607,12428736,0.045,NA,NA,NA,1,0,0,0,0,0,0,0,-8509,0,0,0
"Georgia ERS",2004,"GA",0.976,0.075,0,0,"",12396352,12797389,0.098,NA,NA,NA,1,0,0,0,0,0,0,0,-8474,0,0,0
"Georgia ERS",2005,"GA",0.972,0.075,0,0,"",12825126,13134472,0.078,1,0,0,0,0,0,0,0,0,0,0,-9587,0,0,0
"Georgia ERS",2006,"GA",0.945,0.075,0,0,"",13033861,13461132,0.062,1,0,0,0,0,0,0,0,0,0,0,-10596,0,0,0
"Georgia ERS",2007,"GA",0.93,0.075,0,0,"",14362447,13843689,0.147,1,0,0,0,0,0,0,0,0,0,0,-14901,0,0,0
"Georgia ERS",2008,"GA",0.894,0.075,0,0,"",13167778,14017346,-0.035,1,0,0,0,0,0,0,0,0,0,0,-18805,0,0,0
"Georgia ERS",2009,"GA",0.857,0.075,0,0,"",10626096,13613606,-0.13,1,0,0,0,0,0,0,0,0,0,0,-16809,0,0,0
"Georgia ERS",2010,"GA",0.801,0.075,0,0,"Aon Hewitt",10956296,13046193,0.1099,0,0,0,0,8115,0,0,0,0,0,0,-14505,0,0,0
"Georgia ERS",2011,"GA",0.76,0.075,0,0,"Aon Hewitt",12335410,12667557,0.2129,0,0,0,0,11371,0,0,0,0,0,0,-14431,0,0,0
"Georgia ERS",2012,"GA",0.731,0.075,0,0,"Aon Hewitt",11628507,12260595,0.0219,0,0,0,0,9334,0,0,0,0,0,0,-12051,0,0,0
"Georgia ERS",2013,"GA",0.714,0.075,0,0,"Aon Hewitt",12227814,12129804,0.1333,0,0,0,0,10647,0,0,0,0,0,0,-12889,0,0,0
"Georgia ERS",2014,"GA",0.728,0.075,0,3750618,"Aon Hewitt",13291531,12376120,0.1729,0,0,0,0,11304,0,0,0,0,0,0,-7440,0,0,0
"Georgia ERS",2015,"GA",0.741,0.075,0,4051398,"Aon Hewitt",12967964,12675649,0.0374,0,0,0,0,11607,0,0,0,0,0,0,-7872,0,0,0
"Georgia ERS",2016,"GA",0.747,0.075,0,4730370,"Aon Hewitt",12373567,12854518,0.014,0,0,0,0,10210,0,0,0,0,0,0,-8506,0,0,0
"Georgia ERS",2017,"GA",0.747,0.074,0,4061335,"Alight Solutions",13098299,13088185,0.124,0,0,0,0,9373,0,0,0,0,0,0,-8732,0,0,0
"Georgia ERS",2018,"GA",0.753,0.073,0,4111033,"Alight Solutions",13517186,13412046,0.092,NA,NA,NA,1,0,0,0,0,0,0,0,-8056,0,0,0
"Georgia ERS",2019,"GA",0.756,0.073,0,4126531,"Alight Solutions",13617472,13481219,0.069,NA,NA,NA,1,0,0,0,0,0,0,0,-7142,0,0,0
"Georgia ERS",2020,"GA",0.738,0.073,0,4214957,"Alight Solutions",13502286,13556622,0.0548,NA,NA,NA,1,0,0,0,0,0,0,0,-7641,0,0,0
"Georgia ERS",2021,"GA",0.716,0.072,0,2338904,"Alight Solutions",16547905,14383600,0.2936,NA,NA,NA,1,0,0,0,0,0,0,0,-7587,0,0,0
"Georgia ERS",2022,"GA",0.722,0.072,0,6678465,"Alight Solutions",13830510,14632266,-0.1171,NA,NA,NA,1,0,0,0,0,0,0,0,-7577,0,0,0
"Georgia Teachers",2001,"GA",1.039,0.0725,0,0,"",39662624,38584832,-0.0508,NA,NA,NA,1,0,0,0,0,0,0,0,-10502,0,0,0
"Georgia Teachers",2002,"GA",1.02,0.0725,0,0,"",37831428,40502332,-0.04,NA,NA,NA,1,0,0,0,0,0,0,0,-15966,0,0,0
"Georgia Teachers",2003,"GA",1.011,0.075,0,0,"",39218540,42372660,0.046,NA,NA,NA,1,0,0,0,0,0,0,0,-14804,0,0,0
"Georgia Teachers",2004,"GA",1.009,0.075,0,0,"",42588080,44617956,0.099,NA,NA,NA,1,0,0,0,0,0,0,0,-15378,0,0,0
"Georgia Teachers",2005,"GA",0.98,0.075,0,0,"",45278680,46836896,0.079,1,0,0,0,0,0,0,0,0,0,0,-19558,0,0,0
"Georgia Teachers",2006,"GA",0.965,0.075,0,0,"",47246348,49263028,0.06,1,0,0,0,0,0,0,0,0,0,0,-20173,0,0,0
"Georgia Teachers",2007,"GA",0.947,0.075,0,0,"",53133100,52099172,0.146,1,0,0,0,0,0,0,0,0,0,0,-22073,0,0,0
"Georgia Teachers",2008,"GA",0.919,0.075,0,0,"",50063600,54354284,-0.034,0,0,0,0,46610,0,0,0,0,0,0,-23744,0,0,0
"Georgia Teachers",2009,"GA",0.985,0.075,0,0,"",42478584,53438604,-0.1306,0,0,0,0,36727,0,0,0,0,0,0,-22603,0,0,0
"Georgia Teachers",2010,"GA",0.857,0.075,0,0,"",45925548,54529416,0.1109,0,0,0,0,34147,0,0,0,0,0,0,-20223,0,0,0
"Georgia Teachers",2011,"GA",0.84,0.075,0,0,"",54084176,55427716,0.2127,0,0,0,0,40483,0,0,0,0,0,0,-20986,0,0,0
"Georgia Teachers",2012,"GA",0.823,0.075,0,0,"",53487148,56262332,0.0216,0,0,0,0,35048,0,0,0,0,0,0,-21954,0,0,0
"Georgia Teachers",2013,"GA",0.811,0.075,0,0,"",58594836,58594836,0.1328,0,0,0,0,40993,0,0,0,0,0,0,-22584,0,0,0
"Georgia Teachers",2014,"GA",0.819,0.075,0,12633681,"",66466092,62061720,0.1717,0,0,0,0,42920,0,0,0,0,0,0,-15025,0,0,0
"Georgia Teachers",2015,"GA",0.791,0.075,0,15224007,"",66799112,65514120,0.037,0,0,0,0,46813,0,0,0,0,0,0,-14996,0,0,0
"Georgia Teachers",2016,"GA",0.743,0.075,0,20631116,"",65552412,68161712,0.014,0,0,0,0,42221,0,0,0,0,0,0,-15279,0,0,0
"Georgia Teachers",2017,"GA",0.742,0.075,0,18585308,"",71340976,71212656,0.125,0,0,0,0,39596,0,0,0,0,0,0,-16773,0,0,0
"Georgia Teachers",2018,"GA",0.774,0.0725,0,18562142,"",75532928,75024368,0.089,NA,NA,NA,1,0,0,0,0,0,0,0,-15865,0,0,0
"Georgia Teachers",2019,"GA",0.767,0.0725,0,21502704,"",78788936,78126920,0.068,NA,NA,NA,1,0,0,0,0,0,0,0,-15276,0,0,0
"Georgia Teachers",2020,"GA",0.762,0.0725,0,24223914,"",81161560,81632568,0.0542,NA,NA,NA,1,0,0,0,0,0,0,0,-17411,0,0,0
"Georgia Teachers",2021,"GA",0.813,0.069,0,8844333,"",102146688,94048968,0.2919,NA,NA,NA,1,0,0,0,0,0,0,0,-16668,0,0,0
"Georgia Teachers",2022,"GA",0.804,0.069,0,32471932,"",87122856,96867920,-0.1278,NA,NA,NA,1,0,0,0,0,0,0,0,-16470,0,0,0
"Hawaii ERS",2001,"HI",0.906,0.08,0,0,"Callan",8761096,9515957,-0.0668,NA,NA,NA,1,0,0,0,0,0,0,0,-4893.712,0,0,0
"Hawaii ERS",2002,"HI",0.84,0.08,0,0,"Callan",7905452.5,9415160,-0.0552,NA,NA,NA,1,0,0,0,0,0,0,0,-5754.832,0,0,0
"Hawaii ERS",2003,"HI",0.759,0.08,0,0,"Callan",7687200,9073960,0.0297,NA,NA,NA,1,0,0,0,0,0,0,0,-6780.824,0,0,0
"Hawaii ERS",2004,"HI",0.717,0.08,0,0,"Callan",8565405,8797133,0.1581,NA,NA,NA,1,0,0,0,0,0,0,0,-10468.508,0,0,0
"Hawaii ERS",2005,"HI",0.686,0.08,0,0,"Callan",9195868,8914839,0.113,0,0,0,0,15054,3722,0,8376,0,0,0,-7259.906,0,0,0
"Hawaii ERS",2006,"HI",0.65,0.08,0,0,"Callan",9932411,9529371,0.1112,0,0,0,0,17894,4450,20602,0,1942,0,0,-8477.837,0,0,0
"Hawaii ERS",2007,"HI",0.675,0.08,0,0,"PCA",11462417,10589800,0.1771,0,0,0,0,21507,4378,8553,0,2050,0,0,-9601.756,0,0,0
"Hawaii ERS",2008,"HI",0.688,0.08,0,0,"PCA",10846789,11381000,-0.0351,0,0,0,0,21973,5014,1139,0,2175,0,0,-10728.801,0,0,0
"Hawaii ERS",2009,"HI",0.646,0.08,0,0,"PCA",8815285,11400100,-0.1754,0,0,0,0,14160,4804,0,0,2346,0,0,-13011.283,0,0,0
"Hawaii ERS",2010,"HI",0.614,0.08,0,0,"PCA",9824168,11345600,0.1196,0,0,0,0,17070,5866,5115,0,2521,0,0,-12406.339,0,0,0
"Hawaii ERS",2011,"HI",0.594,0.0775,0,0,"PCA",11654356,11942800,0.2125,0,0,0,0,19885,6231,10938,0,2517,0,0,-13325.781,0,0,0
"Hawaii ERS",2012,"HI",0.592,0.0775,0,0,"PCA",11293042,12242500,-0.0014,0,0,0,0,14486,5841,9061,0,1022,307,1914,-11634.197,0,0,0
"Hawaii ERS",2013,"HI",0.6,0.0775,0,0,"PCA",12311828,12748800,0.1257,0,0,0,0,17645,5208,8818,0,1289,1058,1872,-11941.446,0,0,0
